study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	col_tax_id	col_scientific_name	reference_alignment
PRJEB2870	ERP001198	SAMEA1466513	ERS092880	ERX113950	ERR137932	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137932/ERR137932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137932/ERR137932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137932/ERR137932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137932/ERR137932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#27.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#27.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466470	ERS092881	ERX113951	ERR137933	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137933/ERR137933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137933/ERR137933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137933/ERR137933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137933/ERR137933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#28.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#28.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466464	ERS092882	ERX113952	ERR137934	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137934/ERR137934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137934/ERR137934_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137934/ERR137934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137934/ERR137934_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#29.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#29.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466482	ERS092883	ERX113953	ERR137935	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137935/ERR137935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137935/ERR137935_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137935/ERR137935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137935/ERR137935_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#30.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#30.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466473	ERS092884	ERX113954	ERR137936	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137936/ERR137936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137936/ERR137936_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137936/ERR137936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137936/ERR137936_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#31.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#31.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466480	ERS092885	ERX113955	ERR137937	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137937/ERR137937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137937/ERR137937_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137937/ERR137937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137937/ERR137937_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#32.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#32.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466453	ERS092886	ERX113956	ERR137938	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137938/ERR137938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137938/ERR137938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137938/ERR137938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137938/ERR137938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#33.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#33.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466450	ERS092887	ERX113957	ERR137939	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137939/ERR137939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137939/ERR137939_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137939/ERR137939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137939/ERR137939_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#34.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#34.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466458	ERS092888	ERX113958	ERR137940	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137940/ERR137940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137940/ERR137940_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137940/ERR137940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137940/ERR137940_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#35.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#35.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466455	ERS092889	ERX113959	ERR137941	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137941/ERR137941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137941/ERR137941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137941/ERR137941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137941/ERR137941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#36.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#36.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466539	ERS092890	ERX113960	ERR137942	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137942/ERR137942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137942/ERR137942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137942/ERR137942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137942/ERR137942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#37.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#37.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466523	ERS092891	ERX113961	ERR137943	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137943/ERR137943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137943/ERR137943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137943/ERR137943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137943/ERR137943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#38.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#38.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466529	ERS092892	ERX113962	ERR137944	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137944/ERR137944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137944/ERR137944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137944/ERR137944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137944/ERR137944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#39.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#39.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466508	ERS092893	ERX113963	ERR137945	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137945/ERR137945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137945/ERR137945_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137945/ERR137945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137945/ERR137945_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#40.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#40.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466514	ERS092894	ERX113964	ERR137946	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137946/ERR137946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137946/ERR137946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137946/ERR137946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137946/ERR137946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#41.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#41.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466494	ERS092895	ERX113965	ERR137947	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137947/ERR137947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137947/ERR137947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137947/ERR137947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137947/ERR137947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#42.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#42.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466492	ERS092896	ERX113966	ERR137948	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137948/ERR137948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137948/ERR137948_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137948/ERR137948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137948/ERR137948_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#43.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#43.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466499	ERS092897	ERX113967	ERR137949	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137949/ERR137949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137949/ERR137949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137949/ERR137949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137949/ERR137949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#44.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#44.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466536	ERS092900	ERX113970	ERR137952	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137952/ERR137952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137952/ERR137952_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137952/ERR137952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137952/ERR137952_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#47.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#47.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466527	ERS092901	ERX113971	ERR137953	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137953/ERR137953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137953/ERR137953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137953/ERR137953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137953/ERR137953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#48.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#48.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466532	ERS092902	ERX113972	ERR137954	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137954/ERR137954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137954/ERR137954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137954/ERR137954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137954/ERR137954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#49.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#49.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466525	ERS092903	ERX113973	ERR137955	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137955/ERR137955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137955/ERR137955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137955/ERR137955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137955/ERR137955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#50.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#50.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466519	ERS092904	ERX113974	ERR137956	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137956/ERR137956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137956/ERR137956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137956/ERR137956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137956/ERR137956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#51.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#51.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466509	ERS092905	ERX113975	ERR137957	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137957/ERR137957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137957/ERR137957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137957/ERR137957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137957/ERR137957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#52.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#52.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466497	ERS092906	ERX113976	ERR137958	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137958/ERR137958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137958/ERR137958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137958/ERR137958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137958/ERR137958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#53.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#53.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466490	ERS092907	ERX113977	ERR137959	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137959/ERR137959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137959/ERR137959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137959/ERR137959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137959/ERR137959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#54.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#54.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466479	ERS092908	ERX113978	ERR137960	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137960/ERR137960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137960/ERR137960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137960/ERR137960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137960/ERR137960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#55.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#55.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466475	ERS092909	ERX113979	ERR137961	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137961/ERR137961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137961/ERR137961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137961/ERR137961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137961/ERR137961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#56.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#56.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466454	ERS092910	ERX113980	ERR137962	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137962/ERR137962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137962/ERR137962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137962/ERR137962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137962/ERR137962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#57.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#57.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466467	ERS092911	ERX113981	ERR137963	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137963/ERR137963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137963/ERR137963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137963/ERR137963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137963/ERR137963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#58.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#58.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466462	ERS092912	ERX113982	ERR137964	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137964/ERR137964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137964/ERR137964_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137964/ERR137964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137964/ERR137964_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#59.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#59.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466466	ERS092913	ERX113983	ERR137965	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137965/ERR137965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137965/ERR137965_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137965/ERR137965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137965/ERR137965_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#60.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#60.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466488	ERS092914	ERX113984	ERR137966	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137966/ERR137966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137966/ERR137966_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137966/ERR137966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137966/ERR137966_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#61.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#61.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466477	ERS092915	ERX113985	ERR137967	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137967/ERR137967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137967/ERR137967_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137967/ERR137967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137967/ERR137967_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#62.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#62.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466498	ERS092916	ERX113986	ERR137968	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137968/ERR137968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137968/ERR137968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137968/ERR137968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137968/ERR137968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#63.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#63.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466493	ERS092917	ERX113987	ERR137969	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137969/ERR137969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137969/ERR137969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137969/ERR137969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/ERR137969/ERR137969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#64.bam	ftp.sra.ebi.ac.uk/vol1/ERA137/ERA137406/bam/7790_7#64.bam	6302616	Staphylococcus aureus	N
